acc_x,acc_y,acc_z,datetime
{'x': 0.06352083384990692, 'y': -0.11554720252752304, 'z': 0.9686949253082275},0.06352083384990692,-0.11530598253011703,0.9686949253082275,2020-05-28 11:17:29.076406
{'x': 0.06303593516349792, 'y': -0.11458230018615723, 'z': 0.9694260358810425},0.06255104392766953,-0.11458230018615723,0.969669759273529,2020-05-28 11:17:29.125161
{'x': 0.06255104392766953, 'y': -0.11361739784479141, 'z': 0.967476487159729},0.062066156417131424,-0.11530598253011703,0.9691823720932007,2020-05-28 11:17:29.163399
{'x': 0.06400572508573532, 'y': -0.11506475508213043, 'z': 0.9677202105522156},0.06376327574253082,-0.11554720252752304,0.968207597732544,2020-05-28 11:17:29.205151
{'x': 0.06376327574253082, 'y': -0.11506475508213043, 'z': 0.9677202105522156},0.06376327574253082,-0.1131349503993988,0.9679639339447021,2020-05-28 11:17:29.250455
{'x': 0.06327838450670242, 'y': -0.11434107273817062, 'z': 0.9677202105522156},0.06352083384990692,-0.11337617039680481,0.968207597732544,2020-05-28 11:17:29.292252
{'x': 0.06376327574253082, 'y': -0.11482352763414383, 'z': 0.9684512615203857},0.06352083384990692,-0.11506475508213043,0.967476487159729,2020-05-28 11:17:29.337899
{'x': 0.06327838450670242, 'y': -0.11361739784479141, 'z': 0.968207597732544},0.06352083384990692,-0.11578842997550964,0.9684512615203857,2020-05-28 11:17:29.387128
{'x': 0.06327838450670242, 'y': -0.11361739784479141, 'z': 0.9684512615203857},0.06424816697835922,-0.11554720252752304,0.9684512615203857,2020-05-28 11:17:29.433316
{'x': 0.06279349327087402, 'y': -0.112652488052845, 'z': 0.967476487159729},0.06327838450670242,-0.11337617039680481,0.9672328233718872,2020-05-28 11:17:29.476993
{'x': 0.06376327574253082, 'y': -0.11361739784479141, 'z': 0.9667453765869141},0.06303593516349792,-0.11434107273817062,0.9660142660140991,2020-05-28 11:17:29.528749
{'x': 0.06473305821418762, 'y': -0.11409984529018402, 'z': 0.9665017127990723},0.06473305821418762,-0.11434107273817062,0.9665017127990723,2020-05-28 11:17:29.573156
{'x': 0.06352083384990692, 'y': -0.11337617039680481, 'z': 0.9667453765869141},0.06303593516349792,-0.11385862529277802,0.9669890999794006,2020-05-28 11:17:29.624233
{'x': 0.062308598309755325, 'y': -0.11458230018615723, 'z': 0.9665017127990723},0.06352083384990692,-0.11578842997550964,0.967476487159729,2020-05-28 11:17:29.666016
{'x': 0.06473305821418762, 'y': -0.11482352763414383, 'z': 0.967476487159729},0.06376327574253082,-0.11482352763414383,0.9655268788337708,2020-05-28 11:17:29.704306
{'x': 0.06303593516349792, 'y': -0.11554720252752304, 'z': 0.9660142660140991},0.06303593516349792,-0.11434107273817062,0.9672328233718872,2020-05-28 11:17:29.753084
{'x': 0.06303593516349792, 'y': -0.11458230018615723, 'z': 0.9672328233718872},0.06352083384990692,-0.11409984529018402,0.9679639339447021,2020-05-28 11:17:29.791302
{'x': 0.06327838450670242, 'y': -0.11530598253011703, 'z': 0.9667453765869141},0.06400572508573532,-0.11337617039680481,0.968207597732544,2020-05-28 11:17:29.833040
{'x': 0.06303593516349792, 'y': -0.11361739784479141, 'z': 0.9667453765869141},0.06376327574253082,-0.11530598253011703,0.9667453765869141,2020-05-28 11:17:29.878337
{'x': 0.06449060887098312, 'y': -0.11506475508213043, 'z': 0.9657706022262573},0.06376327574253082,-0.11458230018615723,0.9672328233718872,2020-05-28 11:17:29.920083
{'x': 0.06376327574253082, 'y': -0.11434107273817062, 'z': 0.9686949253082275},0.06400572508573532,-0.11578842997550964,0.9672328233718872,2020-05-28 11:17:29.965309
{'x': 0.06376327574253082, 'y': -0.11434107273817062, 'z': 0.9665017127990723},0.06424816697835922,-0.11337617039680481,0.9679639339447021,2020-05-28 11:17:30.007225
{'x': 0.06376327574253082, 'y': -0.11337617039680481, 'z': 0.9667453765869141},0.06352083384990692,-0.1128937155008316,0.9662579894065857,2020-05-28 11:17:30.061042
{'x': 0.06473305821418762, 'y': -0.11458230018615723, 'z': 0.9677202105522156},0.06303593516349792,-0.11458230018615723,0.9665017127990723,2020-05-28 11:17:30.102795
{'x': 0.06255104392766953, 'y': -0.11385862529277802, 'z': 0.9669890999794006},0.06352083384990692,-0.11385862529277802,0.9686949253082275,2020-05-28 11:17:30.148040
{'x': 0.06279349327087402, 'y': -0.11434107273817062, 'z': 0.9662579894065857},0.06473305821418762,-0.11482352763414383,0.967476487159729,2020-05-28 11:17:30.189764
{'x': 0.06255104392766953, 'y': -0.11385862529277802, 'z': 0.9667453765869141},0.06255104392766953,-0.11337617039680481,0.9662579894065857,2020-05-28 11:17:30.227120
{'x': 0.062308598309755325, 'y': -0.10927533358335495, 'z': 0.9747873544692993},0.06036903336644173,-0.11820068955421448,0.967476487159729,2020-05-28 11:17:30.269383
{'x': 0.05770213156938553, 'y': -0.12881462275981903, 'z': 0.9601655602455139},0.04897407442331314,-0.09045971184968948,0.9976949095726013,2020-05-28 11:17:30.320714
{'x': 0.05988414213061333, 'y': -0.10758674889802933, 'z': 0.9730815291404724},0.060611478984355927,-0.12302520871162415,0.9621151685714722,2020-05-28 11:17:30.367253
{'x': 0.06982442736625671, 'y': -0.12157785147428513, 'z': 0.9491991996765137},0.053580544888973236,-0.10420958697795868,0.9669890999794006,2020-05-28 11:17:30.417546
{'x': 0.09309922903776169, 'y': -0.019539296627044678, 'z': 1.0037872791290283},0.03418487310409546,-0.11144636571407318,0.9467622637748718,2020-05-28 11:17:30.463037
{'x': 0.05721723660826683, 'y': -0.11675333231687546, 'z': 0.9781991243362427},0.061096370220184326,-0.09456054866313934,0.9623588919639587,2020-05-28 11:17:30.513121
{'x': 0.04000357538461685, 'y': -0.09045971184968948, 'z': 0.9652832746505737},0.06812730431556702,-0.11024023592472076,0.9601655602455139,2020-05-28 11:17:30.557050
{'x': 0.06958197802305222, 'y': -0.10758674889802933, 'z': 0.9781991243362427},0.06739996373653412,-0.09552545845508575,0.9618715047836304,2020-05-28 11:17:30.603237
{'x': 0.05745968222618103, 'y': -0.09986752271652222, 'z': 0.9706445932388306},0.05915680527687073,-0.1056569442152977,0.9686949253082275,2020-05-28 11:17:30.652855
{'x': 0.0800071507692337, 'y': -0.10758674889802933, 'z': 0.9657706022262573},0.05891435965895653,-0.10493326187133789,0.9647958278656006,2020-05-28 11:17:30.704498
{'x': 0.053338102996349335, 'y': -0.11554720252752304, 'z': 0.9645521640777588},0.023517252877354622,-0.11747701466083527,0.9579722881317139,2020-05-28 11:17:30.750369
