acc_x,acc_y,acc_z,datetime
{'x': 0.06036903336644173, 'y': -0.10420958697795868, 'z': 0.9672328233718872},0.05964169651269913,-0.1058981716632843,0.968207597732544,2020-05-28 11:15:12.121872
{'x': 0.060853924602270126, 'y': -0.10662184655666351, 'z': 0.9665017127990723},0.061581265181303024,-0.10662184655666351,0.9660142660140991,2020-05-28 11:15:12.163632
{'x': 0.06255104392766953, 'y': -0.10662184655666351, 'z': 0.9669890999794006},0.06303593516349792,-0.10831042379140854,0.968207597732544,2020-05-28 11:15:12.208839
{'x': 0.05915680527687073, 'y': -0.10927533358335495, 'z': 0.9689386487007141},0.05867191031575203,-0.10469203442335129,0.9672328233718872,2020-05-28 11:15:12.250509
{'x': 0.060853924602270126, 'y': -0.10252100229263306, 'z': 0.967476487159729},0.061338815838098526,-0.10324468463659286,0.968207597732544,2020-05-28 11:15:12.295723
{'x': 0.06327838450670242, 'y': -0.1056569442152977, 'z': 0.9669890999794006},0.061096370220184326,-0.10613939166069031,0.9672328233718872,2020-05-28 11:15:12.337641
{'x': 0.061096370220184326, 'y': -0.10662184655666351, 'z': 0.9689386487007141},0.05915680527687073,-0.10420958697795868,0.9694260358810425,2020-05-28 11:15:12.383223
{'x': 0.060853924602270126, 'y': -0.10638061910867691, 'z': 0.9669890999794006},0.06303593516349792,-0.10613939166069031,0.9684512615203857,2020-05-28 11:15:12.425366
{'x': 0.061823710799217224, 'y': -0.1056569442152977, 'z': 0.9677202105522156},0.061338815838098526,-0.10806920379400253,0.9686949253082275,2020-05-28 11:15:12.468847
{'x': 0.061096370220184326, 'y': -0.10638061910867691, 'z': 0.968207597732544},0.06012658774852753,-0.10613939166069031,0.9679639339447021,2020-05-28 11:15:12.514366
{'x': 0.06255104392766953, 'y': -0.10493326187133789, 'z': 0.9684512615203857},0.061338815838098526,-0.1054157167673111,0.967476487159729,2020-05-28 11:15:12.557197
{'x': 0.062308598309755325, 'y': -0.10662184655666351, 'z': 0.9686949253082275},0.062066156417131424,-0.10662184655666351,0.967476487159729,2020-05-28 11:15:12.599829
{'x': 0.061581265181303024, 'y': -0.10469203442335129, 'z': 0.9679639339447021},0.061823710799217224,-0.1058981716632843,0.9679639339447021,2020-05-28 11:15:12.645286
{'x': 0.062066156417131424, 'y': -0.10686306655406952, 'z': 0.9694260358810425},0.06255104392766953,-0.1058981716632843,0.9679639339447021,2020-05-28 11:15:12.687246
{'x': 0.061096370220184326, 'y': -0.10638061910867691, 'z': 0.9677202105522156},0.061096370220184326,-0.10493326187133789,0.9684512615203857,2020-05-28 11:15:12.732431
{'x': 0.060611478984355927, 'y': -0.10782797634601593, 'z': 0.9660142660140991},0.06255104392766953,-0.10638061910867691,0.9677202105522156,2020-05-28 11:15:12.774063
{'x': 0.060853924602270126, 'y': -0.10638061910867691, 'z': 0.9669890999794006},0.062066156417131424,-0.10686306655406952,0.9686949253082275,2020-05-28 11:15:12.819209
{'x': 0.060611478984355927, 'y': -0.1058981716632843, 'z': 0.9660142660140991},0.060611478984355927,-0.1058981716632843,0.9660142660140991,2020-05-28 11:15:12.862243
{'x': 0.06036903336644173, 'y': -0.10469203442335129, 'z': 0.970400869846344},0.062308598309755325,-0.1051744893193245,0.9684512615203857,2020-05-28 11:15:12.905443
